Date,Open,High,Low,Close,Adj Close,Volume,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,decision,decision1,decision2,decision3,decision4,decision5,Bullish,Neutral,Bearish,Total,Mov Avg,Spread,Average,#NAME?,#NAME?,High.1,Low.1,Daily_Return,Cumulative_Return,Sentiment_Diff,Price_Sentiment_Interaction,Month,Decision6
2022-12-02,4040.17,4080.48,4026.63,4071.7,4071.7,4012620000,232.2,232.2,0,41.50571429,33.44071429,1,1,0,0,0,0,0.244681,0.351064,0.404255,1,0.26498525,-0.159574,0.375266258,0.476666611,0.273865906,4080.11,3937.65,-0.001194632,1.42846618,-0.159574,56.8149282,12,1
2022-12-05,4052.02,4052.45,3984.49,3998.84,3998.84,4280820000,-72.86,0,72.86,41.50571429,37.77142857,0,1,0,0,0,0,0.244681,0.351064,0.404255,1,0.26498525,-0.159574,0.375266258,0.476666611,0.273865906,4080.11,3937.65,-0.017894246,1.402904855,-0.159574,-17.82745766,12,2
2022-12-06,3996.63,4001.51,3918.39,3941.26,3941.26,4368380000,6.88,6.88,0,40.65571429,41.27571429,0,0,0,0,0,0,0.244681,0.351064,0.404255,1,0.26498525,-0.159574,0.375266258,0.476666611,0.273865906,4080.11,3937.65,-0.014399176,1.382704182,-0.159574,1.68340528,12,1
2022-12-07,3933.28,3957.57,3922.68,3933.92,3933.92,4118050000,-7.34,0,7.34,35.21428571,41.8,0,0,0,0,0,0,0.244681,0.351064,0.404255,1,0.26498525,-0.159574,0.375266258,0.476666611,0.273865906,4080.11,3937.65,-0.001862349,1.380129105,-0.159574,-1.79595854,12,2
2022-12-08,3947.79,3974.19,3935.83,3963.51,3963.51,4006900000,29.59,29.59,0,37.32785714,40.19,1,0,0,0,0,0,0.247273,0.334545,0.418182,1,0.2704385,-0.170909,0.375266258,0.476666611,0.273865906,4100.51,3918.39,0.007521759,1.390510104,-0.170909,7.31680807,12,1
2022-12-09,3954.17,3977.02,3933.04,3934.38,3934.38,3888260000,-29.13,0,29.13,35.63642857,42.27071429,0,0,0,0,0,0,0.247273,0.334545,0.418182,1,0.2704385,-0.170909,0.375266258,0.476666611,0.273865906,4100.51,3918.39,-0.007349546,1.380290486,-0.170909,-7.20306249,12,2
2022-12-12,3939.29,3990.71,3935.3,3990.56,3990.56,3904130000,56.18,56.18,0,39.64928571,42.18928571,1,0,0,0,0,0,0.247273,0.334545,0.418182,1,0.2704385,-0.170909,0.375266258,0.476666611,0.273865906,4100.51,3918.39,0.014279251,1.4,-0.170909,13.89179714,12,1
2022-12-13,4069.38,4100.96,3993.03,4019.65,4019.65,5079360000,167.29,167.29,0,43.90142857,47.61928571,0,0,0,0,0,0,0.247273,0.334545,0.418182,1,0.2704385,-0.170909,0.375266258,0.476666611,0.273865906,4100.51,3918.39,0.007289704,1.410205585,-0.170909,41.36630017,12,1
2022-12-14,4015.54,4053.76,3965.65,3995.32,3995.32,4472340000,-24.33,0,24.33,43.90142857,41.20928571,0,0,0,0,0,0,0.247273,0.334545,0.418182,1,0.2704385,-0.170909,0.375266258,0.476666611,0.273865906,4100.51,3918.39,-0.006052766,1.401669941,-0.170909,-6.01615209,12,2
2022-12-15,3958.37,3958.37,3879.45,3895.75,3895.75,4493900000,-99.57,0,99.57,35.15285714,48.32142857,0,0,0,0,0,0,0.243028,0.310757,0.446215,1,0.272568375,-0.203187,0.375266258,0.476666611,0.273865906,4100.96,3974.19,-0.024921658,1.366738002,-0.203187,-24.19829796,12,2
2022-12-16,3890.91,3890.91,3827.91,3852.36,3852.36,7493660000,-43.39,0,43.39,35.15285714,51.16785714,0,0,0,0,0,0,0.243028,0.310757,0.446215,1,0.272568375,-0.203187,0.375266258,0.476666611,0.273865906,4100.96,3974.19,-0.011137778,1.351515577,-0.203187,-10.54498492,12,2
2022-12-19,3853.79,3854.86,3800.04,3817.66,3817.66,3969610000,-34.7,0,34.7,35.15285714,36.71285714,0,0,0,0,0,0,0.243028,0.310757,0.446215,1,0.272568375,-0.203187,0.375266258,0.476666611,0.273865906,4100.96,3974.19,-0.009007466,1.339341847,-0.203187,-8.4330716,12,2
2022-12-20,3810.47,3838.24,3795.62,3821.62,3821.62,3985370000,-23.2,0,23.2,20.50714286,33.16571429,1,0,1,0,0,0,0.243028,0.310757,0.446215,1,0.272568375,-0.203187,0.375266258,0.476666611,0.273865906,4100.96,3974.19,0.001037285,1.340731125,-0.203187,-5.6382496,12,2
2022-12-21,3839.49,3889.82,3839.49,3878.44,3878.44,3775200000,56.82,56.82,0,24.56571429,28.56142857,1,0,1,0,0,0,0.243028,0.310757,0.446215,1,0.272568375,-0.203187,0.375266258,0.476666611,0.273865906,4100.96,3974.19,0.01486804,1.36066517,-0.203187,13.80885096,12,1
2022-12-22,3853.26,3853.26,3764.49,3822.39,3822.39,3956950000,-56.05,0,56.05,24.07428571,32.565,1,0,1,0,0,0,0.203077,0.273846,0.523077,1,0.264716,-0.32,0.375266258,0.476666611,0.273865906,3958.37,3795.62,-0.014451687,1.341001263,-0.32,-11.38246585,12,2
2022-12-23,3815.11,3845.8,3797.01,3844.82,3844.82,2819280000,22.43,22.43,0,25.67642857,32.04071429,1,0,1,0,0,0,0.203077,0.273846,0.523077,1,0.264716,-0.32,0.375266258,0.476666611,0.273865906,3958.37,3795.62,0.005868056,1.348870334,-0.32,4.55501711,12,1
2022-12-26,3843.34,3858.19,3780.78,3839.5,3839.5,12097370000,-5.32,0,5.32,23.56285714,32.42071429,1,0,1,0,0,0,0.203077,0.273846,0.523077,1,0.264716,-0.32,0.375266258,0.476666611,0.273865906,3958.37,3795.62,-0.00138368,1.347003929,-0.32,-1.08036964,12,2
2022-12-27,3843.34,3846.65,3813.22,3829.25,3829.25,3030300000,-10.25,0,10.25,23.56285714,31.07214286,0,0,1,0,0,0,0.203077,0.273846,0.523077,1,0.264716,-0.32,0.375266258,0.476666611,0.273865906,3958.37,3795.62,-0.002669618,1.343407943,-0.32,-2.08153925,12,2
2022-12-28,3829.56,3848.32,3780.78,3783.22,3783.22,3083520000,-46.03,0,46.03,19.55,34.36,0,0,1,0,0,0,0.203077,0.273846,0.523077,1,0.264716,-0.32,0.375266258,0.476666611,0.273865906,3958.37,3795.62,-0.012020631,1.327259332,-0.32,-9.34763431,12,2
2022-12-29,3805.45,3858.19,3805.45,3849.28,3849.28,3003680000,66.06,66.06,0,24.26857143,24.48857143,1,0,1,0,0,0,0.264881,0.258929,0.47619,1,0.259620125,-0.211309,0.375266258,0.476666611,0.273865906,3853.26,3764.49,0.017461316,1.350435027,-0.211309,17.49803886,12,1
2022-12-30,3829.06,3839.85,3800.34,3839.5,3839.5,2979870000,-9.78,0,9.78,12.31928571,25.18714286,1,0,1,0,0,0,0.264881,0.258929,0.47619,1,0.259620125,-0.211309,0.375266258,0.476666611,0.273865906,3853.26,3764.49,-0.002540735,1.347003929,-0.211309,-2.59053618,12,2
2023-01-01,3853.29,4094.21,3794.33,4076.6,4076.6,80763810000,237.1,237.1,0,29.255,23.44928571,1,0,0,0,1,0,0.264881,0.258929,0.47619,1,0.259620125,-0.211309,0.375266258,0.476666611,0.273865906,3853.26,3764.49,0.061752832,1.430185237,-0.211309,62.8032851,1,1
2023-01-02,3853.29,3906.19,3794.33,3895.08,3895.08,16190230000,-181.52,0,181.52,29.255,29.30285714,1,0,0,0,1,0,0.264881,0.258929,0.47619,1,0.259620125,-0.211309,0.375266258,0.476666611,0.273865906,3853.26,3764.49,-0.044527302,1.366502947,-0.211309,-48.08119912,1,2
2023-01-03,3853.29,3878.46,3794.33,3824.14,3824.14,3959140000,-70.94,0,70.94,29.255,31.27071429,0,0,0,0,1,0,0.264881,0.258929,0.47619,1,0.259620125,-0.211309,0.375266258,0.476666611,0.273865906,3853.26,3764.49,-0.01821272,1.341615212,-0.211309,-18.79065814,1,2
2023-01-04,3840.36,3873.16,3815.77,3852.97,3852.97,4414080000,28.83,28.83,0,31.31428571,28.79214286,1,0,0,0,1,0,0.264881,0.258929,0.47619,1,0.259620125,-0.211309,0.375266258,0.476666611,0.273865906,3853.26,3764.49,0.00753895,1.351729582,-0.211309,7.63651923,1,1
2023-01-05,3839.74,3839.74,3802.42,3808.1,3808.1,3893450000,-44.87,0,44.87,29.37428571,31.99714286,0,0,0,0,0,0,0.205128,0.375,0.419872,1,0.25390225,-0.214744,0.375266258,0.476666611,0.273865906,3878.46,3794.33,-0.011645562,1.335987932,-0.214744,-9.20409336,1,2
2023-01-06,3823.37,3906.19,3809.56,3895.08,3895.08,3923560000,86.98,86.98,0,35.58714286,30.34,1,0,0,0,1,0,0.205128,0.375,0.419872,1,0.25390225,-0.214744,0.375266258,0.476666611,0.273865906,3878.46,3794.33,0.022840787,1.366502947,-0.214744,17.84203344,1,1
2023-01-09,3910.82,3950.57,3890.42,3892.09,3892.09,4311770000,-2.99,0,2.99,31.52857143,30.55357143,0,0,0,0,1,0,0.205128,0.375,0.419872,1,0.25390225,-0.214744,0.375266258,0.476666611,0.273865906,3878.46,3794.33,-0.000767635,1.365453971,-0.214744,-0.61333272,1,2
2023-01-10,3888.57,3919.83,3877.29,3919.25,3919.25,3851030000,-79.84,0,79.84,37.56928571,32.25285714,1,1,0,0,1,0,0.205128,0.375,0.419872,1,0.25390225,-0.214744,0.375266258,0.476666611,0.273865906,3878.46,3794.33,0.006978256,1.374982459,-0.214744,-16.37741952,1,2
2023-01-11,3932.35,3970.07,3928.54,3969.61,3969.61,4303360000,50.36,50.36,0,41.16642857,31.87285714,1,1,0,0,1,0,0.205128,0.375,0.419872,1,0.25390225,-0.214744,0.375266258,0.476666611,0.273865906,3878.46,3794.33,0.012849397,1.392650154,-0.214744,10.33024608,1,1
2023-01-12,3977.57,3997.76,3937.56,3983.17,3983.17,4440260000,13.56,13.56,0,42.135,31.14071429,1,1,0,0,1,0,0.240283,0.360424,0.399293,1,0.242122625,-0.15901,0.375266258,0.476666611,0.273865906,3970.07,3802.42,0.003415953,1.397407381,-0.15901,3.25823748,1,1
2023-01-13,3960.6,4003.95,3947.67,3999.09,3999.09,3939700000,15.92,15.92,0,43.27214286,27.85285714,1,1,0,0,1,0,0.240283,0.360424,0.399293,1,0.242122625,-0.15901,0.375266258,0.476666611,0.273865906,3970.07,3802.42,0.003996817,1.402992562,-0.15901,3.82530536,1,1
2023-01-16,3999.28,4015.39,3885.54,3972.61,3972.61,16539130000,-26.48,0,26.48,38.55357143,29.74428571,1,1,1,0,1,0,0.240283,0.360424,0.399293,1,0.242122625,-0.15901,0.375266258,0.476666611,0.273865906,3970.07,3802.42,-0.006621506,1.393702638,-0.15901,-6.36269384,1,2
2023-01-17,3999.28,4015.39,3984.57,3990.97,3990.97,4235560000,18.36,18.36,0,39.865,29.04571429,0,1,1,0,1,0,0.240283,0.360424,0.399293,1,0.242122625,-0.15901,0.375266258,0.476666611,0.273865906,3970.07,3802.42,0.004621647,1.400143839,-0.15901,4.41159588,1,1
2023-01-18,4002.25,4014.16,3926.59,3928.86,3928.86,4298710000,-62.11,0,62.11,22.92928571,33.48214286,0,1,1,0,1,0,0.240283,0.360424,0.399293,1,0.242122625,-0.15901,0.375266258,0.476666611,0.273865906,3970.07,3802.42,-0.015562633,1.378353915,-0.15901,-14.92397713,1,2
2023-01-19,3911.84,3922.94,3885.54,3898.85,3898.85,3991500000,-30.01,0,30.01,22.92928571,22.66,0,1,0,0,1,0,0.309711,0.35958,0.330709,1,0.24475775,-0.020998,0.375266258,0.476666611,0.273865906,4015.39,3926.59,-0.007638348,1.367825568,-0.020998,-9.29442711,1,1
2023-01-20,3909.04,3972.96,3897.86,3972.61,3972.61,4013360000,73.76,73.76,0,28.19785714,17.59285714,1,1,0,0,1,0,0.309711,0.35958,0.330709,1,0.24475775,-0.020998,0.375266258,0.476666611,0.273865906,4015.39,3926.59,0.018918399,1.393702638,-0.020998,22.84428336,1,1
2023-01-23,3978.14,4039.31,3971.64,4019.81,4019.81,3945210000,47.2,47.2,0,29.51,17.59285714,1,1,0,0,1,0,0.309711,0.35958,0.330709,1,0.24475775,-0.020998,0.375266258,0.476666611,0.273865906,4015.39,3926.59,0.011881358,1.410261718,-0.020998,14.6183592,1,1
2023-01-24,4001.74,4023.92,3989.79,4016.95,4016.95,3320430000,-53.61,0,53.61,26.92214286,18.21714286,1,1,0,0,1,0,0.309711,0.35958,0.330709,1,0.24475775,-0.020998,0.375266258,0.476666611,0.273865906,4015.39,3926.59,-0.000711476,1.40925835,-0.020998,-16.60360671,1,1
2023-01-25,3982.71,4019.55,3949.06,4016.22,4016.22,3724020000,-0.73,0,0.73,26.92214286,18.05571429,1,1,0,0,1,0,0.309711,0.35958,0.330709,1,0.24475775,-0.020998,0.375266258,0.476666611,0.273865906,4015.39,3926.59,-0.00018173,1.409002245,-0.020998,-0.22608903,1,1
2023-01-26,4036.08,4061.57,4013.29,4060.43,4060.43,3809590000,44.21,44.21,0,22.43714286,18.05571429,1,1,0,0,1,0,0.283668,0.34957,0.366762,1,0.249631125,-0.083094,0.375266258,0.476666611,0.273865906,4039.31,3885.54,0.011007863,1.424512349,-0.083094,12.54096228,1,1
2023-01-27,4053.72,4094.21,4048.7,4070.56,4070.56,3907760000,10.13,10.13,0,23.16071429,12.35285714,0,1,0,0,1,0,0.283668,0.34957,0.366762,1,0.249631125,-0.083094,0.375266258,0.476666611,0.273865906,4039.31,3885.54,0.00249481,1.428066236,-0.083094,2.87355684,1,1
2023-01-30,4049.27,4063.85,4015.55,4017.77,4017.77,3802000000,-52.79,0,52.79,19.56357143,16.12357143,0,1,0,0,1,0,0.283668,0.34957,0.366762,1,0.249631125,-0.083094,0.375266258,0.476666611,0.273865906,4039.31,3885.54,-0.012968732,1.409546029,-0.083094,-14.97483372,1,2
2023-01-31,4020.85,4077.16,4020.44,4076.6,4076.6,4679320000,-59.88,0,59.88,25.93714286,20.40071429,1,1,0,0,1,0,0.283668,0.34957,0.366762,1,0.249631125,-0.083094,0.375266258,0.476666611,0.273865906,4039.31,3885.54,0.014642451,1.430185237,-0.083094,-16.98603984,1,2
2023-02-01,4070.07,4148.95,4037.2,4119.21,4119.21,4856930000,42.61,42.61,0,28.98071429,18.50928571,1,1,0,0,1,0,0.283668,0.34957,0.366762,1,0.249631125,-0.083094,0.375266258,0.476666611,0.273865906,4039.31,3885.54,0.010452338,1.445134016,-0.083094,12.08709348,2,1
2023-02-02,4158.68,4195.44,4141.88,4179.76,4179.76,5624360000,209.61,209.61,0,42.64142857,24.72,1,1,0,0,1,0,0.299003,0.355482,0.345515,1,0.256097375,-0.046512,0.375266258,0.476666611,0.273865906,4148.95,4017.77,0.014699421,1.466376649,-0.046512,62.67401883,2,1
2023-02-03,4136.69,4182.36,4123.36,4136.48,4136.48,4694510000,-43.28,0,43.28,42.64142857,25.66785714,0,1,0,0,1,0,0.299003,0.355482,0.345515,1,0.256097375,-0.046512,0.375266258,0.476666611,0.273865906,4148.95,4017.77,-0.010354662,1.451192815,-0.046512,-12.94084984,2,1
2023-02-06,4119.57,4124.63,4093.38,4111.08,4111.08,4114240000,-25.4,0,25.4,37.37285714,27.48214286,1,1,0,0,1,0,0.299003,0.355482,0.345515,1,0.256097375,-0.046512,0.375266258,0.476666611,0.273865906,4148.95,4017.77,-0.006140487,1.442281785,-0.046512,-7.5946762,2,1
2023-02-07,4105.35,4176.54,4088.39,4164,4164,4355860000,73.54,73.54,0,35.62928571,28.955,1,1,0,0,1,0,0.299003,0.355482,0.345515,1,0.256097375,-0.046512,0.375266258,0.476666611,0.273865906,4148.95,4017.77,0.01287253,1.4608476,-0.046512,21.98868062,2,1
2023-02-08,4153.47,4156.85,4111.67,4117.86,4117.86,4029820000,-46.14,0,46.14,35.62928571,28.42142857,0,1,0,0,1,0,0.299003,0.355482,0.345515,1,0.256097375,-0.046512,0.375266258,0.476666611,0.273865906,4148.95,4017.77,-0.011080692,1.444660399,-0.046512,-13.79599842,2,1
2023-02-09,4144.25,4156.23,4069.67,4081.5,4081.5,4270200000,-36.36,0,36.36,35.62928571,30.96642857,0,1,0,0,0,0,0.375,0.375,0.25,1,0.272593875,0.125,0.375266258,0.476666611,0.273865906,4195.44,4088.39,-0.008829829,1.431904294,0.125,-13.635,2,1
2023-02-10,4068.92,4094.36,4060.79,4090.46,4090.46,3891520000,8.96,8.96,0,33.11142857,30.96642857,1,1,0,0,0,0,0.375,0.375,0.25,1,0.272593875,0.125,0.375266258,0.476666611,0.273865906,4195.44,4088.39,0.002195271,1.435047713,0.125,3.36,2,1
2023-02-13,4096.62,4138.9,4092.67,4137.29,4137.29,3448620000,46.83,46.83,0,35.73285714,30.96642857,1,0,0,0,0,0,0.375,0.375,0.25,1,0.272593875,0.125,0.375266258,0.476666611,0.273865906,4195.44,4088.39,0.01144859,1.451476986,0.125,17.56125,2,1
2023-02-14,4126.7,4159.77,4095.01,4136.13,4136.13,3929200000,57.04,57.04,0,31.32785714,31.35285714,1,0,0,0,0,0,0.375,0.375,0.25,1,0.272593875,0.125,0.375266258,0.476666611,0.273865906,4195.44,4088.39,-0.000280377,1.451070025,0.125,21.39,2,1
2023-02-15,4119.5,4148.11,4103.98,4147.6,4147.6,4075980000,11.47,11.47,0,32.14714286,27.07571429,1,0,0,0,0,0,0.375,0.375,0.25,1,0.272593875,0.125,0.375266258,0.476666611,0.273865906,4195.44,4088.39,0.002773124,1.455094022,0.125,4.30125,2,1
2023-02-16,4114.75,4136.54,4089.49,4090.41,4090.41,4143660000,-57.19,0,57.19,29.10357143,31.16071429,0,0,0,0,0,0,0.341176,0.370588,0.288235,0.999999,0.28985625,0.052941,0.375266258,0.476666611,0.273865906,4159.77,4069.67,-0.013788697,1.435030171,0.052941,-19.51185544,2,1
2023-02-17,4077.39,4081.51,4047.95,4079.09,4079.09,4045480000,-11.32,0,11.32,29.10357143,21.32214286,1,0,0,0,0,0,0.341176,0.370588,0.288235,0.999999,0.28985625,0.052941,0.375266258,0.476666611,0.273865906,4159.77,4069.67,-0.002767449,1.431058799,0.052941,-3.86211232,2,1
2023-02-20,4052.35,4052.35,3943.08,3970.04,3970.04,16031550000,-109.05,0,109.05,14.13142857,29.11142857,0,0,1,0,0,0,0.341176,0.370588,0.288235,0.999999,0.28985625,0.052941,0.375266258,0.476666611,0.273865906,4159.77,4069.67,-0.026733904,1.39280101,0.052941,-37.2052428,2,1
2023-02-21,4052.35,4052.35,3995.19,3997.34,3997.34,4121590000,27.3,27.3,0,16.08142857,26.02,0,0,1,0,0,0,0.341176,0.370588,0.288235,0.999999,0.28985625,0.052941,0.375266258,0.476666611,0.273865906,4159.77,4069.67,0.006876505,1.402378614,0.052941,9.3141048,2,1
2023-02-22,4001.83,4017.37,3976.9,3991.05,3991.05,4079320000,-6.29,0,6.29,16.08142857,24.655,0,0,1,0,0,0,0.341176,0.370588,0.288235,0.999999,0.28985625,0.052941,0.375266258,0.476666611,0.273865906,4159.77,4069.67,-0.001573546,1.400171906,0.052941,-2.14599704,2,1
2023-02-23,4018.6,4028.3,3969.19,4012.32,4012.32,3952940000,21.27,21.27,0,17.60071429,23.18214286,1,0,1,0,0,0,0.216471,0.397647,0.385882,1,0.283805,-0.169411,0.375266258,0.476666611,0.273865906,4136.54,3997.34,0.005329425,1.407634016,-0.169411,4.60433817,2,1
2023-02-24,3973.24,3978.25,3943.08,3970.04,3970.04,3877700000,-42.28,0,42.28,12.34785714,26.20214286,1,0,1,0,0,0,0.216471,0.397647,0.385882,1,0.283805,-0.169411,0.375266258,0.476666611,0.273865906,4136.54,3997.34,-0.010537544,1.39280101,-0.169411,-9.15239388,2,1
2023-02-27,3992.36,4018.05,3973.55,3982.24,3982.24,3836950000,12.2,12.2,0,13.21928571,22.90642857,0,0,1,0,0,0,0.216471,0.397647,0.385882,1,0.283805,-0.169411,0.375266258,0.476666611,0.273865906,4136.54,3997.34,0.003073017,1.397081111,-0.169411,2.6409462,2,1
2023-02-28,3977.19,3997.5,3968.98,3970.15,3970.15,5043400000,-75.49,0,75.49,17.10785714,25.70142857,0,0,1,0,0,0,0.216471,0.397647,0.385882,1,0.283805,-0.169411,0.375266258,0.476666611,0.273865906,4136.54,3997.34,-0.00303598,1.392839601,-0.169411,-16.34139579,2,1
2023-03-01,3963.34,3971.73,3939.05,3951.39,3951.39,4249480000,-18.76,0,18.76,13.76285714,27.04142857,0,0,1,0,0,0,0.216471,0.397647,0.385882,1,0.283805,-0.169411,0.375266258,0.476666611,0.273865906,4136.54,3997.34,-0.004725262,1.386258069,-0.169411,-4.06099596,3,1
2023-03-02,3938.68,3990.84,3928.16,3981.35,3981.35,4244900000,-127.96,0,127.96,20.96857143,32.02428571,1,0,1,0,0,0,0.233766,0.318182,0.448052,1,0.28738475,-0.214286,0.375266258,0.476666611,0.273865906,4028.3,3939.05,0.007582142,1.396768875,-0.214286,-29.91269736,3,2
2023-03-03,3998.02,4048.29,3995.17,4045.64,4045.64,4084730000,64.29,64.29,0,24.74142857,32.02428571,1,0,1,0,0,0,0.233766,0.318182,0.448052,1,0.28738475,-0.214286,0.375266258,0.476666611,0.273865906,4028.3,3939.05,0.016147789,1.419323604,-0.214286,15.02881614,3,1
2023-03-06,4055.15,4078.49,4044.61,4048.42,4048.42,4000870000,2.78,2.78,0,24.94,27.93928571,0,0,1,0,1,0,0.233766,0.318182,0.448052,1,0.28738475,-0.214286,0.375266258,0.476666611,0.273865906,4028.3,3939.05,0.00068716,1.420298905,-0.214286,0.64986948,3,1
2023-03-07,4048.26,4050,3980.31,3986.37,3986.37,3922500000,124.78,124.78,0,33.85285714,32.68642857,0,0,0,0,0,0,0.233766,0.318182,0.448052,1,0.28738475,-0.214286,0.375266258,0.476666611,0.273865906,4028.3,3939.05,-0.015326967,1.398530031,-0.214286,29.16932148,3,1
2023-03-08,3987.55,4000.41,3969.76,3992.01,3992.01,3535570000,5.64,5.64,0,32.30571429,32.68642857,1,0,0,0,0,0,0.233766,0.318182,0.448052,1,0.28738475,-0.214286,0.375266258,0.476666611,0.273865906,4028.3,3939.05,0.001414821,1.400508701,-0.214286,1.31844024,3,1
2023-03-09,3998.66,4017.81,3908.7,3918.32,3918.32,4445260000,-73.69,0,73.69,32.30571429,37.50071429,0,0,0,0,0,0,0.248276,0.334483,0.417241,1,0.288383875,-0.168965,0.375266258,0.476666611,0.273865906,4078.49,3928.16,-0.018459373,1.374656189,-0.168965,-18.29545844,3,2
2023-03-10,3912.77,3934.05,3846.32,3861.59,3861.59,5518190000,-56.73,0,56.73,30.78642857,41.55285714,0,0,0,0,0,0,0.248276,0.334483,0.417241,1,0.288383875,-0.168965,0.375266258,0.476666611,0.273865906,4078.49,3928.16,-0.014478144,1.354753719,-0.168965,-14.08469748,3,2
2023-03-13,3835.12,3905.05,3808.86,3855.76,3855.76,6558020000,-5.83,0,5.83,30.78642857,38.94928571,0,0,1,0,0,0,0.248276,0.334483,0.417241,1,0.288383875,-0.168965,0.375266258,0.476666611,0.273865906,4078.49,3928.16,-0.001509741,1.352708392,-0.168965,-1.44744908,3,2
2023-03-14,3894.01,3937.29,3873.63,3919.29,3919.29,5665870000,2.65,2.65,0,29.92428571,38.94928571,1,0,1,0,0,0,0.248276,0.334483,0.417241,1,0.288383875,-0.168965,0.375266258,0.476666611,0.273865906,4078.49,3928.16,0.016476648,1.374996492,-0.168965,0.6579314,3,1
2023-03-15,3876.74,3894.26,3838.24,3891.93,3891.93,6594010000,-27.36,0,27.36,29.92428571,35.51142857,1,0,1,0,0,0,0.248276,0.334483,0.417241,1,0.288383875,-0.168965,0.375266258,0.476666611,0.273865906,4078.49,3928.16,-0.006980856,1.365397839,-0.168965,-6.79283136,3,2
2023-03-16,3878.93,3964.46,3864.11,3960.28,3960.28,5695790000,68.35,68.35,0,34.80642857,34.17142857,1,0,1,0,0,0,0.192171,0.323843,0.483986,1,0.273691375,-0.291815,0.375266258,0.476666611,0.273865906,4017.81,3808.86,0.017561981,1.38937693,-0.291815,13.13488785,3,1
2023-03-17,3958.69,3958.91,3901.27,3916.64,3916.64,9354280000,-43.64,0,43.64,23.52642857,37.28857143,0,0,1,0,0,0,0.192171,0.323843,0.483986,1,0.273691375,-0.291815,0.375266258,0.476666611,0.273865906,4017.81,3808.86,-0.011019423,1.374066798,-0.291815,-8.38634244,3,2
2023-03-20,3917.47,3956.62,3916.89,3951.57,3951.57,5347140000,34.93,34.93,0,26.02142857,28.14857143,1,0,1,0,1,0,0.192171,0.323843,0.483986,1,0.273691375,-0.291815,0.375266258,0.476666611,0.273865906,4017.81,3808.86,0.008918359,1.386321218,-0.291815,6.71253303,3,1
2023-03-21,3975.89,4009.08,3971.19,4002.87,4002.87,4920240000,31.88,31.88,0,24.895,28.14857143,1,0,1,0,1,0,0.192171,0.323843,0.483986,1,0.273691375,-0.291815,0.375266258,0.476666611,0.273865906,4017.81,3808.86,0.012982182,1.404318692,-0.291815,6.12641148,3,1
2023-03-22,4002.04,4039.49,3936.17,3936.97,3936.97,4533010000,-65.9,0,65.9,24.895,19.51071429,0,0,1,0,1,0,0.192171,0.323843,0.483986,1,0.273691375,-0.291815,0.375266258,0.476666611,0.273865906,4017.81,3808.86,-0.016463188,1.38119913,-0.291815,-12.6640689,3,2
2023-03-23,3959.21,4007.66,3919.05,3948.72,3948.72,4991600000,11.75,11.75,0,16.82142857,19.51071429,0,0,1,0,1,0,0.209497,0.301676,0.488827,1,0.26442,-0.27933,0.375266258,0.476666611,0.273865906,4039.49,3864.11,0.002984529,1.385321358,-0.27933,2.46158975,3,1
2023-03-24,3939.21,3972.74,3909.16,3970.99,3970.99,4583970000,22.27,22.27,0,18.00928571,19.51071429,1,0,0,0,1,0,0.209497,0.301676,0.488827,1,0.26442,-0.27933,0.375266258,0.476666611,0.273865906,4039.49,3864.11,0.005639802,1.393134297,-0.27933,4.66549819,3,1
2023-03-27,3982.93,4003.83,3970.49,3977.53,3977.53,4233540000,6.54,6.54,0,18.47642857,14.24714286,0,0,0,0,1,0,0.209497,0.301676,0.488827,1,0.26442,-0.27933,0.375266258,0.476666611,0.273865906,4039.49,3864.11,0.001646944,1.395428712,-0.27933,1.37011038,3,1
2023-03-28,3974.13,3979.2,3951.53,3971.27,3971.27,4014600000,-138.04,0,138.04,27.88928571,19.63857143,1,0,0,0,1,0,0.209497,0.301676,0.488827,1,0.26442,-0.27933,0.375266258,0.476666611,0.273865906,4039.49,3864.11,-0.001573841,1.393232529,-0.27933,-28.91896588,3,2
2023-03-29,3999.53,4030.59,3999.53,4027.81,4027.81,4145250000,56.54,56.54,0,27.57928571,19.63857143,1,0,0,0,1,0,0.209497,0.301676,0.488827,1,0.26442,-0.27933,0.375266258,0.476666611,0.273865906,4039.49,3864.11,0.014237259,1.413068341,-0.27933,11.84496038,3,1
2023-03-30,4046.74,4057.85,4032.1,4050.83,4050.83,3930860000,23.02,23.02,0,29.03428571,19.63857143,1,0,0,0,1,0,0.2251,0.3187,0.4561,0.9999,0.255182125,-0.231,0.375266258,0.476666611,0.273865906,4057.85,4032.1,0.005715265,1.421144401,-0.231,5.181802,3,1
2023-03-31,4056.18,4110.75,4056.18,4109.31,4109.31,4525120000,58.48,58.48,0,33.21142857,17.68428571,1,0,0,0,1,0,0.2251,0.3187,0.4561,0.9999,0.255182125,-0.231,0.375266258,0.476666611,0.273865906,4057.85,4032.1,0.014436548,1.44166082,-0.231,13.163848,3,1
2023-04-01,4102.2,4170.06,4049.35,4169.48,4169.48,70861260000,60.17,60.17,0,32.62714286,17.68428571,1,0,0,0,1,0,0.2251,0.3187,0.4561,0.9999,0.255182125,-0.231,0.375266258,0.476666611,0.273865906,4057.85,4032.1,0.014642361,1.462770138,-0.231,13.544267,4,1
